,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
236,2016,45.4,SL.TLF.ACTI.1524.ZS,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
237,2017,44.9,SL.TLF.ACTI.1524.ZS,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
238,2018,46.23,SL.TLF.ACTI.1524.ZS,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
239,2019,47.09,SL.TLF.ACTI.1524.ZS,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
240,2015,43.86,SL.TLF.ACTI.1524.ZS,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
241,2016,45.76,SL.TLF.ACTI.1524.ZS,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
242,2017,46.8,SL.TLF.ACTI.1524.ZS,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
243,2018,45.45,SL.TLF.ACTI.1524.ZS,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
244,2019,45.63,SL.TLF.ACTI.1524.ZS,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
245,2015,32.36,SL.TLF.ACTI.1524.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
246,2016,31.7,SL.TLF.ACTI.1524.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
247,2017,29.05,SL.TLF.ACTI.1524.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
248,2018,24.55,SL.TLF.ACTI.1524.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
249,2019,24.39,SL.TLF.ACTI.1524.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
250,2015,42.4,SL.TLF.ACTI.1524.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
251,2016,43.43,SL.TLF.ACTI.1524.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
252,2017,43.8,SL.TLF.ACTI.1524.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
253,2018,43.54,SL.TLF.ACTI.1524.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
254,2019,43.37,SL.TLF.ACTI.1524.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
255,2015,31.81,SL.TLF.ACTI.1524.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
256,2016,31.33,SL.TLF.ACTI.1524.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
257,2017,30.96,SL.TLF.ACTI.1524.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
258,2018,30.87,SL.TLF.ACTI.1524.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
259,2019,30.98,SL.TLF.ACTI.1524.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
260,2015,70.44,SL.TLF.ACTI.1524.ZS,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA
261,2016,69.85,SL.TLF.ACTI.1524.ZS,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA
262,2017,69.38,SL.TLF.ACTI.1524.ZS,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA
263,2018,68.86,SL.TLF.ACTI.1524.ZS,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA
264,2019,68.11,SL.TLF.ACTI.1524.ZS,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA
265,2015,42.15,SL.TLF.ACTI.1524.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
266,2016,44.0,SL.TLF.ACTI.1524.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
267,2017,46.83,SL.TLF.ACTI.1524.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
268,2018,47.97,SL.TLF.ACTI.1524.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
269,2019,44.29,SL.TLF.ACTI.1524.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
270,2015,26.38,SL.TLF.ACTI.1524.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
271,2016,26.06,SL.TLF.ACTI.1524.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
272,2017,25.8,SL.TLF.ACTI.1524.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
273,2018,25.52,SL.TLF.ACTI.1524.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
274,2019,25.11,SL.TLF.ACTI.1524.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
275,2015,73.24,SL.TLF.ACTI.1524.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
276,2016,72.47,SL.TLF.ACTI.1524.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
277,2017,71.68,SL.TLF.ACTI.1524.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
278,2018,70.9,SL.TLF.ACTI.1524.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
279,2019,70.14,SL.TLF.ACTI.1524.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
280,2015,39.32,SL.TLF.ACTI.1524.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
281,2016,39.96,SL.TLF.ACTI.1524.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
282,2017,39.25,SL.TLF.ACTI.1524.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
283,2018,38.72,SL.TLF.ACTI.1524.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
284,2019,38.5,SL.TLF.ACTI.1524.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
285,2015,52.33,SL.TLF.ACTI.1524.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
286,2016,52.32,SL.TLF.ACTI.1524.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
287,2017,53.35,SL.TLF.ACTI.1524.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
288,2018,53.2,SL.TLF.ACTI.1524.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
289,2019,53.9,SL.TLF.ACTI.1524.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
290,2015,37.59,SL.TLF.ACTI.1524.ZS,FRA,France,Europe & Central Asia,High income,Not classified
291,2016,37.63,SL.TLF.ACTI.1524.ZS,FRA,France,Europe & Central Asia,High income,Not classified
292,2017,37.65,SL.TLF.ACTI.1524.ZS,FRA,France,Europe & Central Asia,High income,Not classified
293,2018,38.41,SL.TLF.ACTI.1524.ZS,FRA,France,Europe & Central Asia,High income,Not classified
294,2019,37.6,SL.TLF.ACTI.1524.ZS,FRA,France,Europe & Central Asia,High income,Not classified
295,2015,38.73,SL.TLF.ACTI.1524.ZS,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
296,2016,38.59,SL.TLF.ACTI.1524.ZS,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
297,2017,38.75,SL.TLF.ACTI.1524.ZS,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
298,2018,39.13,SL.TLF.ACTI.1524.ZS,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
299,2019,39.49,SL.TLF.ACTI.1524.ZS,PYF,French Polynesia,East Asia & Pacific,High income,Not classified
300,2015,18.24,SL.TLF.ACTI.1524.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
301,2016,18.39,SL.TLF.ACTI.1524.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
302,2017,18.46,SL.TLF.ACTI.1524.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
303,2018,18.49,SL.TLF.ACTI.1524.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
304,2019,18.46,SL.TLF.ACTI.1524.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
305,2015,41.52,SL.TLF.ACTI.1524.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
306,2016,41.44,SL.TLF.ACTI.1524.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
307,2017,41.3,SL.TLF.ACTI.1524.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
308,2018,41.09,SL.TLF.ACTI.1524.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
309,2019,40.8,SL.TLF.ACTI.1524.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
310,2015,42.56,SL.TLF.ACTI.1524.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
311,2016,40.02,SL.TLF.ACTI.1524.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
312,2017,40.52,SL.TLF.ACTI.1524.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
313,2018,41.05,SL.TLF.ACTI.1524.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
314,2019,39.42,SL.TLF.ACTI.1524.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
315,2015,48.62,SL.TLF.ACTI.1524.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
316,2016,49.07,SL.TLF.ACTI.1524.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
317,2017,49.67,SL.TLF.ACTI.1524.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
318,2018,50.18,SL.TLF.ACTI.1524.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
319,2019,51.4,SL.TLF.ACTI.1524.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
320,2015,42.29,SL.TLF.ACTI.1524.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
321,2016,42.03,SL.TLF.ACTI.1524.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
322,2017,41.74,SL.TLF.ACTI.1524.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
323,2018,41.41,SL.TLF.ACTI.1524.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
324,2019,41.06,SL.TLF.ACTI.1524.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
325,2015,26.35,SL.TLF.ACTI.1524.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
326,2016,24.82,SL.TLF.ACTI.1524.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
327,2017,25.45,SL.TLF.ACTI.1524.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
328,2018,24.26,SL.TLF.ACTI.1524.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
329,2019,23.4,SL.TLF.ACTI.1524.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
330,2015,54.43,SL.TLF.ACTI.1524.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
331,2016,54.63,SL.TLF.ACTI.1524.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
332,2017,54.82,SL.TLF.ACTI.1524.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
333,2018,55.07,SL.TLF.ACTI.1524.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
334,2019,55.07,SL.TLF.ACTI.1524.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
335,2015,52.73,SL.TLF.ACTI.1524.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
336,2016,53.87,SL.TLF.ACTI.1524.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
337,2017,53.66,SL.TLF.ACTI.1524.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
338,2018,53.51,SL.TLF.ACTI.1524.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
339,2019,53.32,SL.TLF.ACTI.1524.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
340,2015,44.29,SL.TLF.ACTI.1524.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
341,2016,43.6,SL.TLF.ACTI.1524.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
342,2017,42.91,SL.TLF.ACTI.1524.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
343,2018,42.23,SL.TLF.ACTI.1524.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
344,2019,41.55,SL.TLF.ACTI.1524.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
345,2015,53.01,SL.TLF.ACTI.1524.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
346,2016,52.86,SL.TLF.ACTI.1524.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
347,2017,52.63,SL.TLF.ACTI.1524.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
348,2018,52.32,SL.TLF.ACTI.1524.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
349,2019,51.93,SL.TLF.ACTI.1524.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
350,2015,48.15,SL.TLF.ACTI.1524.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
351,2016,48.49,SL.TLF.ACTI.1524.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
352,2017,48.74,SL.TLF.ACTI.1524.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
353,2018,48.9,SL.TLF.ACTI.1524.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
354,2019,48.36,SL.TLF.ACTI.1524.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
355,2015,35.32,SL.TLF.ACTI.1524.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
356,2016,35.21,SL.TLF.ACTI.1524.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
357,2017,35.1,SL.TLF.ACTI.1524.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
358,2018,34.98,SL.TLF.ACTI.1524.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
359,2019,34.97,SL.TLF.ACTI.1524.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
360,2015,55.41,SL.TLF.ACTI.1524.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
361,2016,54.59,SL.TLF.ACTI.1524.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
362,2017,56.42,SL.TLF.ACTI.1524.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
363,2018,58.06,SL.TLF.ACTI.1524.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
364,2019,57.95,SL.TLF.ACTI.1524.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
365,2015,40.38,SL.TLF.ACTI.1524.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
366,2016,40.68,SL.TLF.ACTI.1524.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
367,2017,40.88,SL.TLF.ACTI.1524.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
368,2018,41.24,SL.TLF.ACTI.1524.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
369,2019,41.59,SL.TLF.ACTI.1524.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
370,2015,31.25,SL.TLF.ACTI.1524.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
371,2016,32.65,SL.TLF.ACTI.1524.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
372,2017,32.77,SL.TLF.ACTI.1524.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
373,2018,32.35,SL.TLF.ACTI.1524.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
374,2019,32.03,SL.TLF.ACTI.1524.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
375,2015,79.91,SL.TLF.ACTI.1524.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
376,2016,82.82,SL.TLF.ACTI.1524.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
377,2017,81.82,SL.TLF.ACTI.1524.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
378,2018,79.8,SL.TLF.ACTI.1524.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
379,2019,77.55,SL.TLF.ACTI.1524.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
380,2015,30.46,SL.TLF.ACTI.1524.ZS,IND,India,South Asia,Lower middle income,IBRD
381,2016,29.49,SL.TLF.ACTI.1524.ZS,IND,India,South Asia,Lower middle income,IBRD
382,2017,28.55,SL.TLF.ACTI.1524.ZS,IND,India,South Asia,Lower middle income,IBRD
383,2018,27.64,SL.TLF.ACTI.1524.ZS,IND,India,South Asia,Lower middle income,IBRD
384,2019,27.06,SL.TLF.ACTI.1524.ZS,IND,India,South Asia,Lower middle income,IBRD
385,2015,45.88,SL.TLF.ACTI.1524.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
386,2016,45.87,SL.TLF.ACTI.1524.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
387,2017,47.13,SL.TLF.ACTI.1524.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
388,2018,47.3,SL.TLF.ACTI.1524.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
389,2019,47.88,SL.TLF.ACTI.1524.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
390,2015,25.37,SL.TLF.ACTI.1524.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
391,2016,27.17,SL.TLF.ACTI.1524.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
392,2017,28.51,SL.TLF.ACTI.1524.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
393,2018,28.17,SL.TLF.ACTI.1524.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
394,2019,28.33,SL.TLF.ACTI.1524.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
395,2015,29.64,SL.TLF.ACTI.1524.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
396,2016,28.88,SL.TLF.ACTI.1524.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
397,2017,27.22,SL.TLF.ACTI.1524.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
398,2018,27.41,SL.TLF.ACTI.1524.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
399,2019,27.3,SL.TLF.ACTI.1524.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
400,2015,47.39,SL.TLF.ACTI.1524.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
401,2016,50.62,SL.TLF.ACTI.1524.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
402,2017,46.96,SL.TLF.ACTI.1524.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
403,2018,46.86,SL.TLF.ACTI.1524.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
404,2019,47.02,SL.TLF.ACTI.1524.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
405,2015,49.21,SL.TLF.ACTI.1524.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
406,2016,48.97,SL.TLF.ACTI.1524.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
407,2017,48.91,SL.TLF.ACTI.1524.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
408,2018,48.0,SL.TLF.ACTI.1524.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
409,2019,46.85,SL.TLF.ACTI.1524.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
410,2015,26.18,SL.TLF.ACTI.1524.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
411,2016,26.69,SL.TLF.ACTI.1524.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
412,2017,26.28,SL.TLF.ACTI.1524.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
413,2018,26.14,SL.TLF.ACTI.1524.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
414,2019,26.04,SL.TLF.ACTI.1524.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
415,2015,34.01,SL.TLF.ACTI.1524.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
416,2016,35.24,SL.TLF.ACTI.1524.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
417,2017,36.53,SL.TLF.ACTI.1524.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
418,2018,34.23,SL.TLF.ACTI.1524.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
419,2019,34.95,SL.TLF.ACTI.1524.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
420,2015,42.87,SL.TLF.ACTI.1524.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
421,2016,44.46,SL.TLF.ACTI.1524.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
422,2017,44.53,SL.TLF.ACTI.1524.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
423,2018,47.38,SL.TLF.ACTI.1524.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
424,2019,48.85,SL.TLF.ACTI.1524.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
425,2015,23.12,SL.TLF.ACTI.1524.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
426,2016,23.14,SL.TLF.ACTI.1524.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
427,2017,23.12,SL.TLF.ACTI.1524.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
428,2018,23.08,SL.TLF.ACTI.1524.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
429,2019,23.03,SL.TLF.ACTI.1524.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
430,2015,46.93,SL.TLF.ACTI.1524.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
431,2016,44.54,SL.TLF.ACTI.1524.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
432,2017,41.79,SL.TLF.ACTI.1524.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
433,2018,40.48,SL.TLF.ACTI.1524.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
434,2019,38.84,SL.TLF.ACTI.1524.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
435,2015,44.79,SL.TLF.ACTI.1524.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
436,2016,45.33,SL.TLF.ACTI.1524.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
437,2017,44.36,SL.TLF.ACTI.1524.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
438,2018,43.43,SL.TLF.ACTI.1524.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
439,2019,42.49,SL.TLF.ACTI.1524.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
440,2015,76.78,SL.TLF.ACTI.1524.ZS,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
441,2016,76.5,SL.TLF.ACTI.1524.ZS,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
442,2017,76.88,SL.TLF.ACTI.1524.ZS,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
443,2018,77.31,SL.TLF.ACTI.1524.ZS,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
444,2019,76.9,SL.TLF.ACTI.1524.ZS,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified
445,2015,28.46,SL.TLF.ACTI.1524.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
446,2016,28.81,SL.TLF.ACTI.1524.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
447,2017,28.65,SL.TLF.ACTI.1524.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
448,2018,27.75,SL.TLF.ACTI.1524.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
449,2019,28.09,SL.TLF.ACTI.1524.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
450,2015,25.53,SL.TLF.ACTI.1524.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
451,2016,25.49,SL.TLF.ACTI.1524.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
452,2017,26.15,SL.TLF.ACTI.1524.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
453,2018,26.29,SL.TLF.ACTI.1524.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
454,2019,26.27,SL.TLF.ACTI.1524.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
455,2015,43.26,SL.TLF.ACTI.1524.ZS,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
456,2016,41.7,SL.TLF.ACTI.1524.ZS,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
457,2017,39.54,SL.TLF.ACTI.1524.ZS,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
458,2018,37.75,SL.TLF.ACTI.1524.ZS,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
459,2019,37.31,SL.TLF.ACTI.1524.ZS,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA
460,2015,61.15,SL.TLF.ACTI.1524.ZS,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
461,2016,60.55,SL.TLF.ACTI.1524.ZS,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
462,2017,59.92,SL.TLF.ACTI.1524.ZS,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
463,2018,59.32,SL.TLF.ACTI.1524.ZS,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
464,2019,58.87,SL.TLF.ACTI.1524.ZS,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA
465,2015,42.01,SL.TLF.ACTI.1524.ZS,LVA,Latvia,Europe & Central Asia,High income,Not classified
466,2016,41.55,SL.TLF.ACTI.1524.ZS,LVA,Latvia,Europe & Central Asia,High income,Not classified
467,2017,42.04,SL.TLF.ACTI.1524.ZS,LVA,Latvia,Europe & Central Asia,High income,Not classified
468,2018,39.56,SL.TLF.ACTI.1524.ZS,LVA,Latvia,Europe & Central Asia,High income,Not classified
469,2019,36.28,SL.TLF.ACTI.1524.ZS,LVA,Latvia,Europe & Central Asia,High income,Not classified
470,2015,29.04,SL.TLF.ACTI.1524.ZS,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
